お札,1345,1345,6040,名詞,一般,*,*,*,*,お札,オサツ,オサツ,0/3,C2
お札,1345,1345,7914,名詞,一般,*,*,*,*,お札,オフダ,オフダ,0/3,C1
この後,1375,1375,1399,名詞,副詞可能,*,*,*,*,この後,コノアト,コノアト,3/4,C2
その上,580,580,4000,接続詞,*,*,*,*,*,その上,ソノウエ,ソノウエ,0/4,C1
その後,1375,1375,1399,名詞,副詞可能,*,*,*,*,その後,ソノアト,ソノアト,3/4,C2
その間,1375,1375,5800,名詞,副詞可能,*,*,*,*,その間,ソノアイダ,ソノアイダ,0/5,C1
みそ糞,1347,1347,7756,名詞,形容動詞語幹,*,*,*,*,みそ糞,ミソクソ,ミソクソ,0/4,C2
一人前,1345,1345,-500,名詞,一般,*,*,*,*,一人前,イチニンマエ,イチニンマエ,0/6,C2
一分,1345,1345,3500,名詞,一般,*,*,*,*,一分,イップン,イップン,1/4,C2
一分,1345,1345,3563,名詞,一般,*,*,*,*,一分,イチブン,イチブン,0/4,C2
一分,1345,1345,5000,名詞,一般,*,*,*,*,一分,イチブ,イチブ,2/3,C1
一刻,1345,1345,5640,名詞,一般,*,*,*,*,一刻,イッコク,イッコク,4/4,C2
一刻,1347,1347,5689,名詞,形容動詞語幹,*,*,*,*,一刻,イッコク,イッコク,4/4,C2
一味,1345,1345,4565,名詞,一般,*,*,*,*,一味,イチミ,イチミ,2/3,C1
一味,1345,1345,5173,名詞,一般,*,*,*,*,一味,ヒトアジ,ヒトアジ,2/4,C1
一回,1375,1375,0,名詞,副詞可能,*,*,*,*,一回,イッカイ,イッカイ,3/4,C2
一回,1375,1375,5931,名詞,副詞可能,*,*,*,*,一回,イッカイ,イッカイ,3/4,C2
一声,1345,1345,4956,名詞,一般,*,*,*,*,一声,イッセイ,イッセー,0/4,C2
一声,1345,1345,4976,名詞,一般,*,*,*,*,一声,ヒトコエ,ヒトコエ,0/4,C1
一夜,1351,1351,7277,名詞,固有名詞,人名,名,*,*,一夜,カズヨ,カズヨ,0/3,C1
一夜,1375,1375,3790,名詞,副詞可能,*,*,*,*,一夜,イチヤ,イチヤ,2/3,C1
一夜,1375,1375,4894,名詞,副詞可能,*,*,*,*,一夜,ヒトヨ,ヒトヨ,2/3,C1
一寸,1342,1342,2100,副詞,助詞類接続,*,*,*,*,一寸,チョット,チョット,1/3,C1
一寸,1345,1345,3882,名詞,一般,*,*,*,*,一寸,イッスン,イッスン,3/4,C2
一所,1345,1345,3771,名詞,一般,*,*,*,*,一所,ヒトトコロ,ヒトトコロ,2/5,C1
一所,1345,1345,4771,名詞,一般,*,*,*,*,一所,イッショ,イッショ,1/3,C1
一所懸命,1347,1347,4958,名詞,形容動詞語幹,*,*,*,*,一所懸命,イッショケンメイ,イッショケンメー,4/7,C1
一文,1345,1345,4299,名詞,一般,*,*,*,*,一文,イチブン,イチブン,0/4,C2
一文,1345,1345,5000,名詞,一般,*,*,*,*,一文,イチモン,イチモン,2/4,C1
一文,1351,1351,7038,名詞,固有名詞,人名,名,*,*,一文,カズフミ,カズフミ,0/4,C2
一文字,1345,1345,5051,名詞,一般,*,*,*,*,一文字,ヒトモジ,ヒトモジ,2/4,C1
一文字,1350,1350,7189,名詞,固有名詞,人名,姓,*,*,一文字,イチモンジ,イチモンジ,3/5,C1
一文字,1353,1353,7723,名詞,固有名詞,地域,一般,*,*,一文字,イチモンジ,イチモンジ,3/5,C1
一昨年,1375,1375,1500,名詞,副詞可能,*,*,*,*,一昨年,オトトシ,オトトシ,2/4,C1
一昨年,1375,1375,1609,名詞,副詞可能,*,*,*,*,一昨年,イッサクネン,イッサクネン,0/6,C1
一昨日,1375,1375,3885,名詞,副詞可能,*,*,*,*,一昨日,オトトイ,オトトイ,3/4,C2
一時,1345,1345,4300,名詞,一般,*,*,*,*,一時,イットキ,イットキ,2/4,C1
一時,1375,1375,4562,名詞,副詞可能,*,*,*,*,一時,ヒトトキ,ヒトトキ,2/4,C1
一時,1375,1375,933,名詞,副詞可能,*,*,*,*,一時,イチジ,イチジ,2/3,C1
一月,1345,1345,6313,名詞,一般,*,*,*,*,一月,ヒトツキ,ヒトツキ,2/4,C2
一月,1375,1375,4313,名詞,副詞可能,*,*,*,*,一月,イチガツ,イチガツ,4/4,C2
一期一会,1345,1345,4908,名詞,一般,*,*,*,*,一期一会,イチゴイチエ,イチゴイチエ,5/6,C2
一生物,1345,1345,3000,名詞,一般,*,*,*,*,一生物,イッショウモノ,イッショーモノ,0/6,C1
一目,1343,1343,2464,名詞,サ変接続,*,*,*,*,一目,イチモク,イチモク,2/4,C1
